candidate_id,source,license,source_category,question_en,answer_en,option_a_en,option_b_en,option_c_en,option_d_en,correct_option,source_entity,translation_status,editorial_status
wikidata_1075,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Resan Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726139,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1076,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Haft Chenar Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5726137,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1077,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Takhta Chaman Qanat?,25,25,2000,450,400,A,http://www.wikidata.org/entity/Q5726186,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1078,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Dashtmian Qanat?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5726189,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1079,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Vardial Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726192,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1080,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Vandbala Qanat?,350,350,2000,450,400,A,http://www.wikidata.org/entity/Q5726195,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1081,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Malla'beg Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726219,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1082,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Grokanak Qanat?,700,700,2000,450,400,A,http://www.wikidata.org/entity/Q5726221,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1083,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Si-Jwar Qanat?,2000,2000,450,400,200,A,http://www.wikidata.org/entity/Q5726228,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1084,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bidam Qanat?,600,600,2000,450,400,A,http://www.wikidata.org/entity/Q5726238,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1085,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Galianeh Qanat?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5726385,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1086,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Nijeh Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726396,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1087,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Baydak-e Heydar Qanat?,40,40,2000,450,400,A,http://www.wikidata.org/entity/Q5726273,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1088,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Varziank Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726413,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1089,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Zeinabiyah Qanat?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5726419,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1090,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Roshgan Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5726416,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1091,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khartab Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726286,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1092,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Yalaq Qanat?,1100,1100,2000,450,400,A,http://www.wikidata.org/entity/Q5726422,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1093,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Rostagan Qanat?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5726288,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1094,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Qarcheh Qanat?,800,800,2000,450,400,A,http://www.wikidata.org/entity/Q5726295,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1095,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bidgah Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726293,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1096,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sorkhdeh Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5726331,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1097,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Dizar Qanat?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5726328,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1098,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sanavand Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726333,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1099,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sanjwanaki Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726336,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1100,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sulqan Qanat?,1400,1400,2000,450,400,A,http://www.wikidata.org/entity/Q5726495,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1101,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Pushtjoob Qanat?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5726492,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1102,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kandrood Qanat?,2000,2000,450,400,200,A,http://www.wikidata.org/entity/Q5726499,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1103,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Gazabad Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726501,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1104,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Miyavar Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726506,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1105,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Mehrzemin Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726504,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1106,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Samba Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5726508,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1107,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bagh-e-Bala Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726373,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1108,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Darhagandil Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726379,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1109,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Chayan Qanat?,4000,4000,2000,450,400,A,http://www.wikidata.org/entity/Q5726512,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1110,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Yozbashi Qanat?,80,80,2000,450,400,A,http://www.wikidata.org/entity/Q5726538,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1111,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Mahmoudabad Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726540,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1112,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Peyman Bala Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726590,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1113,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Malicheh Aghataqi Qanat?,450,450,2000,400,200,A,http://www.wikidata.org/entity/Q5726601,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1114,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Delhi Qanat?,4000,4000,2000,450,400,A,http://www.wikidata.org/entity/Q5726606,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1115,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kivar Qanat?,34000,34000,2000,450,400,A,http://www.wikidata.org/entity/Q5726610,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1116,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kenarabadi Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726640,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1117,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Yavari Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726645,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1118,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Gunagerd Qanat?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5726651,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1119,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Zizgan Qanat?,2000,2000,450,400,200,A,http://www.wikidata.org/entity/Q5726648,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1120,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Maidanak Qanat?,1100,1100,2000,450,400,A,http://www.wikidata.org/entity/Q5726654,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1121,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Qafak Deh Qanat?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5726661,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1122,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kahriz Qanat?,2500,2500,2000,450,400,A,http://www.wikidata.org/entity/Q5726690,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1123,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kushnan Qanat?,2400,2400,2000,450,400,A,http://www.wikidata.org/entity/Q5726693,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1124,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bidhand Lower Qanat?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5726350,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1125,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Malicheh Lower Qanat?,450,450,2000,400,200,A,http://www.wikidata.org/entity/Q5726278,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1126,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726126?,120,120,2000,450,400,A,http://www.wikidata.org/entity/Q5726126,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1127,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726131?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5726131,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1128,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726134?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726134,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1129,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726188?,350,350,2000,450,400,A,http://www.wikidata.org/entity/Q5726188,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1130,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726198?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5726198,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1131,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726202?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5726202,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1132,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726201?,1100,1100,2000,450,400,A,http://www.wikidata.org/entity/Q5726201,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1133,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726223?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5726223,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1134,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726225?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726225,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1135,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726235?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726235,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1136,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726233?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726233,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1137,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726270?,120,120,2000,450,400,A,http://www.wikidata.org/entity/Q5726270,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1138,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726275?,1200,1200,2000,450,400,A,http://www.wikidata.org/entity/Q5726275,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1139,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726283?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726283,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1140,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726281?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5726281,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1141,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726341?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5726341,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1142,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726347?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5726347,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1143,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726344?,70,70,2000,450,400,A,http://www.wikidata.org/entity/Q5726344,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1144,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726352?,700,700,2000,450,400,A,http://www.wikidata.org/entity/Q5726352,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1145,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726377?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5726377,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1146,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726382?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726382,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1147,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726387?,12000,12000,2000,450,400,A,http://www.wikidata.org/entity/Q5726387,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1148,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726390?,2000,2000,450,400,200,A,http://www.wikidata.org/entity/Q5726390,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1149,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726426?,30,30,2000,450,400,A,http://www.wikidata.org/entity/Q5726426,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1150,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726424?,60,60,2000,450,400,A,http://www.wikidata.org/entity/Q5726424,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1151,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726428?,150,150,2000,450,400,A,http://www.wikidata.org/entity/Q5726428,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1152,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726476?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726476,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1153,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726483?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5726483,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1154,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726480?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5726480,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1155,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726486?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5726486,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1156,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726489?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5726489,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1157,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726534?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5726534,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1158,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726546?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5726546,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1159,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726586?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5726586,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1160,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726584?,12,12,2000,450,400,A,http://www.wikidata.org/entity/Q5726584,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1161,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726593?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5726593,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1162,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726598?,800,800,2000,450,400,A,http://www.wikidata.org/entity/Q5726598,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1163,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726603?,60,60,2000,450,400,A,http://www.wikidata.org/entity/Q5726603,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1164,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726643?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5726643,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1165,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726658?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726658,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1166,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726656?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5726656,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1167,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726664?,10,10,2000,450,400,A,http://www.wikidata.org/entity/Q5726664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1168,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726687?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5726687,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1169,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5726684?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5726684,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1170,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Delgosha Qanat?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5727884,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1171,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kalcho Qanat?,750,750,2000,450,400,A,http://www.wikidata.org/entity/Q5727888,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1172,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bidcheh Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5727912,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1173,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Javorsjin Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5727922,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1174,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Tarkhoran Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5727920,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1175,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Farokhi Qanat?,12000,12000,2000,450,400,A,http://www.wikidata.org/entity/Q5727927,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1176,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Janga Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5727925,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1177,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sefideh Qanat?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5727948,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1178,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Cushing Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5727962,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1179,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Mansourabad Qanat?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5728007,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1180,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Dizijan Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5728016,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1181,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kordzarin Qanat?,6000,6000,2000,450,400,A,http://www.wikidata.org/entity/Q5728020,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1182,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Nimshakar Qanat?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5728023,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1183,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Gobshegan Qanat?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5728031,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1184,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Chirabad Qanat?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5728057,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1185,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Leguri Qanat?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5728060,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1186,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Noushin Qanat?,700,700,2000,450,400,A,http://www.wikidata.org/entity/Q5728064,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1187,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Malgat-e-Aghroud Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5728100,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1188,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kalateh Qanat?,2800,2800,2000,450,400,A,http://www.wikidata.org/entity/Q5728103,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1189,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khairabad Qanat?,2500,2500,2000,450,400,A,http://www.wikidata.org/entity/Q5728187,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1190,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Varpasht Qanat?,750,750,2000,450,400,A,http://www.wikidata.org/entity/Q5728105,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1191,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Salkiyeh Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5728108,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1192,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Qashfagaran Qanat?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5728126,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1193,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Pearl Cloon Qanat?,5000,5000,2000,450,400,A,http://www.wikidata.org/entity/Q5728132,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1194,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Mohammadabad Qanat?,220,220,2000,450,400,A,http://www.wikidata.org/entity/Q5728222,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1195,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Heiron Mohammad Beigi Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5728175,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1196,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Fakhrabad Qanat?,45,45,2000,450,400,A,http://www.wikidata.org/entity/Q5728357,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1197,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Todrak Qanat?,80,80,2000,450,400,A,http://www.wikidata.org/entity/Q5728181,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1198,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Gisha Qanat?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5728184,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
