issueFingerprint,checkId,severity,sourceId,sourceRole,gateIncluded,productionLike,sourcePath,sourceRow,sourceRecordId,runtimeId,canonicalId,prompt,options,rawCorrectValue,parsedCorrectIndex,parsedCorrectText,explanation,category,difficulty,parserName,parserRule,originalSourceLocated,runtimeReachable,duplicateSourceCount,crossSourceDifference,adjudication,confidence,evidence,factualVerificationNeeded,KurmanciEditorNeeded,recommendedAction,safeForAutomaticFix
27d902d96e62a114a13a1fcd88b06a3c,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,2,offline_0001,offline_0001,"id:offline_0001|prompt:di kurmancî de peyva ""av"" bi tirkî çi ye","Di Kurmancî de peyva ""av"" bi Tirkî çi ye?",Su | ev | su | te,C,2,su,"""av"" kelimesi ""su"" anlamına gelir.",Ziman,1,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Su | ev | su | te; duplicateForm=case_only_duplicate; rawCorrect=C; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
994352186f948cf53f7cf3950f35d633,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,4,offline_0003,offline_0003,"id:offline_0003|prompt:peyva ""av"" ""su"" anlamına gelir","Peyva ""av"" ""su"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""av"" için doğru anlam ""su""tir.",Ziman,1,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
08de678ace764e94e7c7de3271ac3884,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,5,offline_0004,offline_0004,"id:offline_0004|prompt:peyva ""av"" ""ateş"" anlamına gelir","Peyva ""av"" ""ateş"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""av"" ""su"" demektir; ""agir"" ise ""ateş"" anlamına gelir.",Ziman,1,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
b6e9a440df510df2a83b7d468cbf8764,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,9,offline_0008,offline_0008,"id:offline_0008|prompt:peyva ""roj"" ""gün/güneş"" anlamına gelir","Peyva ""roj"" ""gün/güneş"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""roj"" için doğru anlam ""gün/güneş""tir.",Ziman,2,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
13329a95109a26dd2b35b0bb20425100,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,10,offline_0009,offline_0009,"id:offline_0009|prompt:peyva ""roj"" ""gece"" anlamına gelir","Peyva ""roj"" ""gece"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""roj"" ""gün/güneş"" demektir; ""şev"" ise ""gece"" anlamına gelir.",Ziman,2,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
1fd4063167c6f96e37ce9279196f0085,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,14,offline_0013,offline_0013,"id:offline_0013|prompt:peyva ""mal"" ""ev"" anlamına gelir","Peyva ""mal"" ""ev"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""mal"" için doğru anlam ""ev""tir.",Ziman,3,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
660e89ace4ead7fbc437ad703f260126,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,15,offline_0014,offline_0014,"id:offline_0014|prompt:peyva ""mal"" ""okul"" anlamına gelir","Peyva ""mal"" ""okul"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""mal"" ""ev"" demektir; ""dibistan"" ise ""okul"" anlamına gelir.",Ziman,3,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
18e882034884c01484d46c7512085273,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,18,offline_0017,offline_0017,"id:offline_0017|prompt:""kitap"" anlamına gelen kurmancî kelime hangisidir","""kitap"" anlamına gelen Kurmancî kelime hangisidir?",Gelmek | gelmek | pirtûk | kitap,C,2,pirtûk,"""kitap"" için doğru karşılık ""pirtûk""tir.",Ziman,4,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Gelmek | gelmek | pirtûk | kitap; duplicateForm=case_only_duplicate; rawCorrect=C; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
7d4d75debb9c79111a04cdcdf6c923b2,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,19,offline_0018,offline_0018,"id:offline_0018|prompt:peyva ""pirtûk"" ""kitap"" anlamına gelir","Peyva ""pirtûk"" ""kitap"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""pirtûk"" için doğru anlam ""kitap""tir.",Ziman,4,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
dfd4c2306edc8418d4f7eae6f75e6bf4,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,20,offline_0019,offline_0019,"id:offline_0019|prompt:peyva ""pirtûk"" ""yazı"" anlamına gelir","Peyva ""pirtûk"" ""yazı"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""pirtûk"" ""kitap"" demektir; ""nivîs"" ise ""yazı"" anlamına gelir.",Ziman,4,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
6646d3bc36e08deefd272f8a905e2549,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,24,offline_0023,offline_0023,"id:offline_0023|prompt:peyva ""zanîn"" ""bilmek"" anlamına gelir","Peyva ""zanîn"" ""bilmek"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""zanîn"" için doğru anlam ""bilmek""tir.",Ziman,5,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
89818616c3509966a80e456e251c933d,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,25,offline_0024,offline_0024,"id:offline_0024|prompt:peyva ""zanîn"" ""gitmek"" anlamına gelir","Peyva ""zanîn"" ""gitmek"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""zanîn"" ""bilmek"" demektir; ""çûn"" ise ""gitmek"" anlamına gelir.",Ziman,5,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
3f1749709e06a6102fc811482ee23845,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,29,offline_0028,offline_0028,"id:offline_0028|prompt:peyva ""hatin"" ""gelmek"" anlamına gelir","Peyva ""hatin"" ""gelmek"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""hatin"" için doğru anlam ""gelmek""tir.",Ziman,1,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
2a88d64cb3696990c7b63a9c44735bcd,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,30,offline_0029,offline_0029,"id:offline_0029|prompt:peyva ""hatin"" ""okumak"" anlamına gelir","Peyva ""hatin"" ""okumak"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""hatin"" ""gelmek"" demektir; ""xwendin"" ise ""okumak"" anlamına gelir.",Ziman,1,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
03b41444cbd86a82218a0db96e391d9b,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,34,offline_0033,offline_0033,"id:offline_0033|prompt:peyva ""çiya"" ""dağ"" anlamına gelir","Peyva ""çiya"" ""dağ"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""çiya"" için doğru anlam ""dağ""tir.",Ziman,2,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
71d3d13db99bdf2d1193d8a06994fb6a,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,35,offline_0034,offline_0034,"id:offline_0034|prompt:peyva ""çiya"" ""ova"" anlamına gelir","Peyva ""çiya"" ""ova"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""çiya"" ""dağ"" demektir; ""deşt"" ise ""ova"" anlamına gelir.",Ziman,2,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
3ba6f7019ebeb951259519db132b9e3c,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,39,offline_0038,offline_0038,"id:offline_0038|prompt:peyva ""dil"" ""kalp/dil"" anlamına gelir","Peyva ""dil"" ""kalp/dil"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""dil"" için doğru anlam ""kalp/dil""tir.",Ziman,3,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
a62b67f187e0f18921946cdb0c4bda0a,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,40,offline_0039,offline_0039,"id:offline_0039|prompt:peyva ""dil"" ""el"" anlamına gelir","Peyva ""dil"" ""el"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""dil"" ""kalp/dil"" demektir; ""dest"" ise ""el"" anlamına gelir.",Ziman,3,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
ab801218473bcd78126bf7da3921c692,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,44,offline_0043,offline_0043,"id:offline_0043|prompt:peyva ""heval"" ""arkadaş"" anlamına gelir","Peyva ""heval"" ""arkadaş"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""heval"" için doğru anlam ""arkadaş""tir.",Ziman,4,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
9030af0872e16b50406d0ea0303d6437,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,45,offline_0044,offline_0044,"id:offline_0044|prompt:peyva ""heval"" ""aile"" anlamına gelir","Peyva ""heval"" ""aile"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""heval"" ""arkadaş"" demektir; ""malbat"" ise ""aile"" anlamına gelir.",Ziman,4,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
216f2c81d7d15f9b6bc92ca2989eecbf,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,49,offline_0048,offline_0048,"id:offline_0048|prompt:peyva ""bajar"" ""şehir"" anlamına gelir","Peyva ""bajar"" ""şehir"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""bajar"" için doğru anlam ""şehir""tir.",Ziman,5,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
261f75fe86ddd2b14421581e4af5fcf3,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,50,offline_0049,offline_0049,"id:offline_0049|prompt:peyva ""bajar"" ""köy"" anlamına gelir","Peyva ""bajar"" ""köy"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""bajar"" ""şehir"" demektir; ""gund"" ise ""köy"" anlamına gelir.",Ziman,5,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
3deb543bcf88478bbd8c59ab57e07eed,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,54,offline_0053,offline_0053,"id:offline_0053|prompt:peyva ""nan"" ""ekmek"" anlamına gelir","Peyva ""nan"" ""ekmek"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""nan"" için doğru anlam ""ekmek""tir.",Ziman,1,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
48c2f1c9a9984a5bafc58e5d9ddede0b,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,55,offline_0054,offline_0054,"id:offline_0054|prompt:peyva ""nan"" ""süt"" anlamına gelir","Peyva ""nan"" ""süt"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""nan"" ""ekmek"" demektir; ""şîr"" ise ""süt"" anlamına gelir.",Ziman,1,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
cd388b7d450c126fd7c7c6a64060347a,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,59,offline_0058,offline_0058,"id:offline_0058|prompt:peyva ""rê"" ""yol"" anlamına gelir","Peyva ""rê"" ""yol"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""rê"" için doğru anlam ""yol""tir.",Ziman,2,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
3752ee577ff4493b7c4903a1e91c334b,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,60,offline_0059,offline_0059,"id:offline_0059|prompt:peyva ""rê"" ""kapı"" anlamına gelir","Peyva ""rê"" ""kapı"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""rê"" ""yol"" demektir; ""derî"" ise ""kapı"" anlamına gelir.",Ziman,2,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
ef8c458163c557185e24de7e42cf4f56,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,64,offline_0063,offline_0063,"id:offline_0063|prompt:peyva ""spas"" ""teşekkür"" anlamına gelir","Peyva ""spas"" ""teşekkür"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""spas"" için doğru anlam ""teşekkür""tir.",Ziman,3,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
2b7d91b7755080b8cdd273fd39af9bd7,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,65,offline_0064,offline_0064,"id:offline_0064|prompt:peyva ""spas"" ""selam"" anlamına gelir","Peyva ""spas"" ""selam"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""spas"" ""teşekkür"" demektir; ""silav"" ise ""selam"" anlamına gelir.",Ziman,3,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
2b79d568cc8e8a8205397c91091d98c5,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,69,offline_0068,offline_0068,"id:offline_0068|prompt:peyva ""xweş"" ""güzel/iyi"" anlamına gelir","Peyva ""xweş"" ""güzel/iyi"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""xweş"" için doğru anlam ""güzel/iyi""tir.",Ziman,4,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
6e89da8365b4bd31e905b00c33db619a,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,70,offline_0069,offline_0069,"id:offline_0069|prompt:peyva ""xweş"" ""sıcak"" anlamına gelir","Peyva ""xweş"" ""sıcak"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""xweş"" ""güzel/iyi"" demektir; ""germ"" ise ""sıcak"" anlamına gelir.",Ziman,4,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
b8d0bc1549c99794cc26cf0b68c03245,duplicate_option,blocker,wave2_publish_candidates,publish_candidate,true,true,supabase/wave2_curated_publish_candidates.csv,9,wave2_00031,wave2_00031,"id:wave2_00031|prompt:di asta pêşketî de, di qada ziman de têgeha 'ergatîf' di heman demê de wekî 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Ergatîf' di heman demê de wekî 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,Di dema borî ya lêkerên gerguhêz de kirde di rewşa tewandî de ye û bireser di rewşa binirte de dimîne; ev avahiya rêzimanî wekî 'ergatîf' tê binavkirin.,Ziman,,csv,letter_A_to_D,true,publish_candidate_not_runtime,3,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
0a3ee979a83e2755716f1d63b4ec4dc9,duplicate_option,blocker,wave2_publish_candidates,publish_candidate,true,true,supabase/wave2_curated_publish_candidates.csv,10,wave2_00033,wave2_00033,"id:wave2_00033|prompt:di asta pêşketî de, di qada ziman de têgeha 'ezafe' di heman demê de wekî 'têkiliya artêla mê (a) û nêr (ê) ya ku navdêran bi hev ve girê dide' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Ezafe' di heman demê de wekî 'têkiliya artêla mê (a) û nêr (ê) ya ku navdêran bi hev ve girê dide' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,"Ezafe, navdêrekê bi rengdêr an navdêrekê din ve girê dide û li gorî zayendê (mê: -a, nêr: -ê) diguhere; mînak 'kitêba min'.",Ziman,,csv,letter_A_to_D,true,publish_candidate_not_runtime,3,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
6ae139e54c84b696f4778a2f985e69e6,duplicate_option,blocker,wave2_quarantine,quarantine,false,false,supabase/wave2_quarantine_for_further_review.csv,25,wave2_00032,wave2_00032,"id:wave2_00032|prompt:di asta pêşketî de, di qada ziman de têgeha 'tewandin' di heman demê de wekî 'guhertina paşgira navdêr an cînavkan li gorî rola wan a di hevokê de' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Tewandin' di heman demê de wekî 'guhertina paşgira navdêr an cînavkan li gorî rola wan a di hevokê de' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,"Tewandin, navdêr an cînavkan li gorî rola wan a hevokê (kirde/bireser/têkilî) diguherîne; mînak: 'kur' dibe 'kurê'.",Ziman,,csv,letter_A_to_D,true,quarantine_only,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
955feee4f0c8a2c40f45a50fc6931c2a,duplicate_option,blocker,wave2_quarantine,quarantine,false,false,supabase/wave2_quarantine_for_further_review.csv,26,wave2_00034,wave2_00034,"id:wave2_00034|prompt:di asta pêşketî de, di qada ziman de têgeha 'cînavkên tewandî' di heman demê de wekî 'cînavkên wekî 'min, te, wî, wê, me, we, wan' ku di bin tewandinê de ne' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Cînavkên tewandî' di heman demê de wekî 'cînavkên wekî 'min, te, wî, wê, me, we, wan' ku di bin tewandinê de ne' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,"Cînavkên tewandî (min, te, wî, wê, me, we, wan) kirde an bireserê hevokê di rewşên tewandî de temsîl dikin.",Ziman,,csv,letter_A_to_D,true,quarantine_only,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
ca3c5b3ae852c793a32806db3235fe1c,duplicate_option,blocker,wave2_quarantine,quarantine,false,false,supabase/wave2_quarantine_for_further_review.csv,27,wave2_00035,wave2_00035,"id:wave2_00035|prompt:di asta pêşketî de, di qada ziman de têgeha 'daçekên hevedudanî' di heman demê de wekî 'peyvên wekî 'di... de, bi... re, ji... re' ku têkiliyên cih nîşan didin' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Daçekên hevedudanî' di heman demê de wekî 'peyvên wekî 'di... de, bi... re, ji... re' ku têkiliyên cih nîşan didin' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,"Daçekên hevedudanî ji du hêmanan pêk tên (mînak 'di...de', 'bi...re') û bi hev re têkiliyekê (cih, hevkarî, hwd.) diyar dikin.",Ziman,,csv,letter_A_to_D,true,quarantine_only,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
d244990472ba171463382622de31a606,duplicate_option,blocker,wave2_quarantine,quarantine,false,false,supabase/wave2_quarantine_for_further_review.csv,28,wave2_00036,wave2_00036,"id:wave2_00036|prompt:di asta pêşketî de, di qada ziman de têgeha 'lêkera gerguhêz' di heman demê de wekî 'lêkerên ku hewcedariya wan bi artêla tewandî heye bo temamkirina wateyê' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Lêkera gerguhêz' di heman demê de wekî 'lêkerên ku hewcedariya wan bi artêla tewandî heye bo temamkirina wateyê' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,"Lêkera gerguhêz lêkereke ku bireserekî rasterast hewce dike da ku wateya xwe temam bike (mînak: 'kirin', 'dîtin').",Ziman,,csv,letter_A_to_D,true,quarantine_only,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
b8b80cd1b7c3c35260810c69e9b9dff0,duplicate_option,blocker,wave2_quarantine,quarantine,false,false,supabase/wave2_quarantine_for_further_review.csv,29,wave2_00037,wave2_00037,"id:wave2_00037|prompt:di asta pêşketî de, di qada ziman de têgeha 'rênivîsa hawarê' di heman demê de wekî 'pergala alfabeya kurdî ya bi tîpên latînî ku ji aliyê celadet bedirxan ve hatibû amadekirin' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Rênivîsa hawarê' di heman demê de wekî 'pergala alfabeya kurdî ya bi tîpên latînî ku ji aliyê Celadet Bedirxan ve hatibû amadekirin' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,"Rênivîsa Hawarê, Celadet Alî Bedirxan tarafından hazırlanan ve 1932'de Hawar kovarê de bikaranîn Latin harfli Kürtçe yazı sistemidir.",Ziman,,csv,letter_A_to_D,true,quarantine_only,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
